序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
263,语言学,上海中医药大学,青年基金项目,基于需求分析的高校ESP“一体两翼”教学体系构建——以医学英语为中心的研究,任荣政,2016
264,语言学,沈阳大学,青年基金项目,基于复杂网络功能连接的交替传译心理加工的多因素作用模型研究,隋丹妮,2016
265,语言学,四川大学,青年基金项目,西方权威书评（1995-2015）研究,夏婉璐,2016
266,语言学,天津理工大学,青年基金项目,语前聋儿普通话声调发展研究,陈彧,2016
267,语言学,天津商业大学,青年基金项目,外国文学经典重译的动因研究：理论研究与案例分析,高存,2016
268,语言学,同济大学,青年基金项目,日本明治期中国语教科书语言研究,张照旭,2016
269,语言学,皖南医学院,青年基金项目,晚清来华传教士西学译论史稿整理及其“成熟史”研究,李东,2016
270,语言学,武汉科技大学,青年基金项目,人本主义教育思想视域下大学英语课程体系研究,黄莹,2016
271,语言学,武汉理工大学,青年基金项目,认知视野下反义形容词对称性研究,曾李,2016
272,语言学,西安财经学院,青年基金项目,基于构式语法理论的低变异输入和句子语境对英语构式习得的影响研究,张晓燕,2016
273,语言学,西安工业大学,青年基金项目,日汉比较程度副词主观性对比研究,陈建明,2016
274,语言学,西安交通大学,青年基金项目,西北方言否定后置现象研究,袁芳,2016
275,语言学,西北大学,青年基金项目,汉语词缀、语缀与词法——句法接口研究,杨炎华,2016
276,语言学,西南民族大学,青年基金项目,《通用彝文规范方案》认知度及现行字库使用情况调查研究,贾海霞,2016
277,语言学,新疆财经大学,青年基金项目,清代新疆丝绸之路文献察合台文社会经济文书词汇研究,古力阿伊木·亚克甫,2016
278,语言学,邢台学院,青年基金项目,从书写角度对碑刻楷书字形变化的动态考察,何林英,2016
279,语言学,徐州幼儿师范高等专科学校,青年基金项目,中国儿童文学在美国的译介与传播研究,袁宏,2016
280,语言学,延边大学,青年基金项目,基于事件结构理论的数量成分述谓性研究,朴珍玉,2016
281,语言学,燕山大学,青年基金项目,基于训点资料的佛典训读对日语语法影响的历时研究,刘洪岩,2016
282,语言学,云南师范大学,青年基金项目,中国西南官话对越南北部边境地区地名的影响,高屹娇,2016
283,语言学,浙江工商大学,青年基金项目,新认知语用学视域下的刻意性隐喻研究,范振强,2016
284,语言学,浙江工业大学,青年基金项目,语段与加标理论视角下的句法孤岛现象研究,田启林,2016
285,语言学,浙江农林大学,青年基金项目,理雅各英译《中国经典》话语实践与中国文化形象构建,尹延安,2016
286,语言学,浙江外国语学院,青年基金项目,话语标记语的韵律、句法与语用互动关系研究,单谊,2016
287,语言学,中国药科大学,青年基金项目,中医药文化“走出去”语境下的《黄帝内经》英语国家译介效果研究,殷丽,2016
288,语言学,中南财经政法大学,青年基金项目,四调至十调：鄂南五县的声调系统及其演化,王彩豫,2016
289,语言学,中南大学,青年基金项目,文学翻译译者的语言心理研究,袁圆,2016
290,语言学,中山大学,青年基金项目,语料库辅助的西方媒体涉藏新闻话语研究,刘明,2016
291,语言学,中央财经大学,青年基金项目,十六世纪以来闽南方言韵母的历史演变研究,曾南逸,2016
292,语言学,重庆工商大学,青年基金项目,濒危少数民族语言木雅语的人称范畴及其类型学研究,饶敏,2016
293,语言学,重庆科技学院,青年基金项目,沃尔夫隐性范畴视阈下英语独立型形式标记的隐性纯理功能研究,董保华,2016
294,语言学,重庆师范大学,青年基金项目,面向汉语国际教育的轻声词等级标准研究,曾广煜,2016
295,中国文学,安徽农业大学,规划基金项目,乾嘉汉学视域中的文论话语转向研究,胡贤林,2016
296,中国文学,德州学院,规划基金项目,新世纪新移民小说的主题嬗变,丰云,2016
297,中国文学,东北师范大学,规划基金项目,中国原创性曲艺理论学术话语体系研究,王红肖,2016
298,中国文学,阜阳师范学院,规划基金项目,宋以降文献征引《吕氏春秋》研究,王启才,2016
299,中国文学,广东财经大学,规划基金项目,近代稀见英文期刊与中国古典文学外译研究,曾文雄,2016
300,中国文学,河南师范大学,规划基金项目,周必大与南宋文化,李光生,2016
301,中国文学,湖北大学,规划基金项目,记忆理论视阈下中国当代文学的文革记忆研究,阳燕,2016
302,中国文学,湖南科技学院,规划基金项目,湘粤桂瑶族史诗文献整理研究,潘雁飞,2016
303,中国文学,华东师范大学,规划基金项目,“笔记体小说”与“正史”之关系研究,王庆华,2016
304,中国文学,怀化学院,规划基金项目,向培良文献收集、整理与研究,郭景华,2016
305,中国文学,吉林大学,规划基金项目,文化融合视域中的《六度集》,刘春明,2016
306,中国文学,集美大学,规划基金项目,台湾乡土小说理论流变与新世纪创作走势研究,罗关德,2016
307,中国文学,济南大学,规划基金项目,温柔敦厚阐释史,夏秀,2016
308,中国文学,江苏理工学院,规划基金项目,海外中国现代文学英译选本研究,李刚,2016
309,中国文学,江西科技师范大学,规划基金项目,“十七年”媒介空间的“人民文艺”建构研究,吴国如,2016
310,中国文学,金陵科技学院,规划基金项目,中国古代谐谑小说研究,乔孝冬,2016
311,中国文学,辽宁大学,规划基金项目,现当代诗人传记的史料问题研究,张立群,2016
312,中国文学,洛阳师范学院,规划基金项目,出土唐代墓志所见文学资料考论,高慎涛,2016
313,中国文学,内蒙古财经大学,规划基金项目,物质文化视阈下的蒙古族现当代百年文学现代性研究,包英格,2016
314,中国文学,宁波工程学院,规划基金项目,《元诗别裁集》研究,高磊,2016
315,中国文学,曲阜师范大学,规划基金项目,词谱的生成机制及其词学功能研究,李冬红,2016
316,中国文学,上海大学,规划基金项目,清代道光朝诗话与诗学思想研究,朱洪举,2016
317,中国文学,邵阳学院,规划基金项目,生存空间视阈下沈从文文学创作研究,王玉林,2016
318,中国文学,首都师范大学,规划基金项目,分级阅读与儿童文学教育研究,王蕾,2016
319,中国文学,西安工业大学,规划基金项目,秦腔与当代西北作家创作关系研究,王亚丽,2016
320,中国文学,西南大学,规划基金项目,开明书店资料整理及研究,邱雪松,2016
321,中国文学,西南大学,规划基金项目,宋诗文本与诗人自拟副文本互文性研究,骆晓倩,2016
322,中国文学,西南民族大学,规划基金项目,彝族民间文学在日本的译介与影响研究,赵蕤,2016
323,中国文学,西南民族大学,规划基金项目,性别、族群、代际多维视野下的新世纪乡村叙事研究,吴雪丽,2016
324,中国文学,邢台学院,规划基金项目,文学地理学视域下的元代色目作家群研究,胡蓉,2016
325,中国文学,浙江财经大学,规划基金项目,现代中国作家域外文学“选择性接受”及其经验反思,荆亚平,2016
326,中国文学,浙江建设职业技术学院,规划基金项目,左翼文艺与延安文艺的关联研究,杨方,2016
327,中国文学,中国劳动关系学院,规划基金项目,燕京大学与中国现代文学的发生,王翠艳,2016
328,中国文学,中南大学,规划基金项目,鲁迅在法语世界的传播与接受,梁海军,2016
329,中国文学,安徽大学,青年基金项目,主体与作者：福柯作者观及其意义研究,郑鹏,2016
330,中国文学,安阳师范学院,青年基金项目,近三十年海外华文作家的乡土记忆与中原文化关系研究,张益伟,2016
331,中国文学,北京语言大学,青年基金项目,先秦经典阐释与文体研究,侯文华,2016
332,中国文学,成都理工大学,青年基金项目,中国丝绸之路的影像叙事研究,王萍,2016
333,中国文学,东北师范大学,青年基金项目,明代文人传奇在清代的舞台呈现研究,王小岩,2016
334,中国文学,东华理工大学,青年基金项目,胡风佚文与版本的辑考、梳理与年谱长编,白玉兰,2016
335,中国文学,佛山科学技术学院,青年基金项目,明清之际岭南诗坛研究,李婵娟,2016
336,中国文学,福州大学,青年基金项目,晚明文人的生活美学及其当代再生产研究,田军,2016
337,中国文学,复旦大学,青年基金项目,清辑唐五代文篇目来源考索,夏婧,2016
338,中国文学,赣南师范学院,青年基金项目,天台僧与北宋诗坛研究,张艮,2016
339,中国文学,广东外语外贸大学,青年基金项目,敦煌变文对日本物语影响之研究,徐磊,2016
340,中国文学,河南科技学院,青年基金项目,《文选》李善注留存旧注研究,刘锋,2016
341,中国文学,河南师范大学,青年基金项目,汉译弱小民族文学对中国现代文学的建构性影响,申欣欣,2016
342,中国文学,湖南师范大学,青年基金项目,明代庶吉士及其诗文研究,李华,2016
343,中国文学,嘉兴学院,青年基金项目,清末民初小说中的京沪文学地图研究,纪兰香,2016
344,中国文学,江苏师范大学,青年基金项目,文化生态视域中的明词特质研究,王靖懿,2016
345,中国文学,辽宁大学,青年基金项目,实证与批判：哥伦比亚学派与法兰克福学派文化研究方法论论争研究,冯露,2016
346,中国文学,辽宁师范大学,青年基金项目,天花藏主人小说整理与研究,刘雪莲,2016
347,中国文学,辽宁师范大学,青年基金项目,京派文学与西方现代文艺思潮,许江,2016
348,中国文学,洛阳理工学院,青年基金项目,《文选》注中的《诗经》学研究,赵棚鸽,2016
349,中国文学,南开大学,青年基金项目,现代大学中国文学课程讲义研究（1912-2012）,金鑫,2016
350,中国文学,南通大学,青年基金项目,王世贞与中晚明文学思想研究,贾飞,2016
351,中国文学,南阳师范学院,青年基金项目,生活美学视域下的壮族歌圩文化研究,何飞雁,2016
352,中国文学,内蒙古师范大学,青年基金项目,哈撒儿传说文本研究,苏龙高娃,2016
353,中国文学,宁波大学,青年基金项目,在中西汇流中的抉择与失误——中国女性主义批判,肖丽华,2016
